WKT,cell_id,NAME,STATE_NAME,contiguity,core_area,disjunct_den,division,Edge Density,gyrate,near_neighbor_dist,Patch Density,Total Edge,total_Class_Area,total_Patch_Area
"POLYGON ((1285128.20339089 2172488.11403144,1286737.54739089 2172488.11403144,1286737.54739089 2170878.77003144,1285128.20339089 2170878.77003144,1285128.20339089 2172488.11403144))",154,Crawford,Pennsylvania,,,0.734618916437098,0.0249661635134213,5.50964187327824,,,0.367309458218549,1500,268.83,
"POLYGON ((1286737.54739089 2172488.11403144,1288346.89139089 2172488.11403144,1288346.89139089 2170878.77003144,1286737.54739089 2170878.77003144,1286737.54739089 2172488.11403144))",155,Crawford,Pennsylvania,65.6644996043664,97.6687740219197,1.12233445566779,0.504390028228412,28.6195286195286,83.3758590950399,21.0132999037013,1.12233445566779,7650,256.68,95.8443075229773
"POLYGON ((1288346.89139089 2172488.11403144,1289956.23539089 2172488.11403144,1289956.23539089 2170878.77003144,1288346.89139089 2170878.77003144,1288346.89139089 2172488.11403144))",156,Crawford,Pennsylvania,0.484882295143547,18.605158847195,1.10192837465565,0.522627142954716,23.3608815426997,2.40168084164386,0,0.734618916437098,6360,264.06,17.2559119062566
"POLYGON ((1289956.23539089 2172488.11403144,1291565.57939089 2172488.11403144,1291565.57939089 2170878.77003144,1289956.23539089 2170878.77003144,1289956.23539089 2172488.11403144))",157,Crawford,Pennsylvania,113.322874923879,127.573901605353,2.57116620752984,0.712674380165289,48.0440771349862,122.934379898069,14.7811506438261,2.57116620752984,13080,249.93,127.186757815931
"POLYGON ((1291565.57939089 2172488.11403144,1293174.92339089 2172488.11403144,1293174.92339089 2170878.77003144,1291565.57939089 2170878.77003144,1291565.57939089 2172488.11403144))",158,Crawford,Pennsylvania,79.4304634600704,143.964227696176,2.24466891133558,0.614409073904024,39.3939393939394,111.52202885029,21.4158341101163,2.24466891133558,10530,251.91,138.774549052861
"POLYGON ((1293174.92339089 2172488.11403144,1294784.26739089 2172488.11403144,1294784.26739089 2170878.77003144,1293174.92339089 2170878.77003144,1293174.92339089 2172488.11403144))",159,Crawford,Pennsylvania,4.47560032345405,108.789828274542,2.20385674931129,0.276620667987159,21.267217630854,56.9372190402901,0,0.734618916437098,5790,264.51,103.214974184767
"POLYGON ((1294784.26739089 2172488.11403144,1296393.61139089 2172488.11403144,1296393.61139089 2170878.77003144,1294784.26739089 2170878.77003144,1294784.26739089 2172488.11403144))",160,Crawford,Pennsylvania,4.61054650164568,98.4703570091313,0.734618916437098,0.334348855952462,19.8347107438017,17.542764908311,0,0.734618916437098,5400,264.78,90.275087360186
"POLYGON ((1296393.61139089 2172488.11403144,1298002.95539089 2172488.11403144,1298002.95539089 2170878.77003144,1296393.61139089 2170878.77003144,1296393.61139089 2172488.11403144))",161,Crawford,Pennsylvania,,,2.24466891133558,0.0207664750762394,12.5701459034792,,,0.374111485222596,3360,264.51,
"POLYGON ((1298002.95539089 2172488.11403144,1299612.29939089 2172488.11403144,1299612.29939089 2170878.77003144,1298002.95539089 2170878.77003144,1298002.95539089 2172488.11403144))",162,Crawford,Pennsylvania,99.8091617704481,141.42135623731,0.734618916437098,0.0314833139812853,14.435261707989,134.841402216842,0,0.734618916437098,3930,268.11,141.231465191674
"POLYGON ((1299612.29939089 2172488.11403144,1301221.64339089 2172488.11403144,1301221.64339089 2170878.77003144,1299612.29939089 2170878.77003144,1299612.29939089 2172488.11403144))",163,Crawford,Pennsylvania,44.3247316216148,92.5260918037792,2.57116620752984,0.711112738200943,44.8484848484849,72.8985406157294,18.1713254940683,1.83654729109275,12210,254.61,90.2439612834091
"POLYGON ((1301221.64339089 2172488.11403144,1302830.98739089 2172488.11403144,1302830.98739089 2170878.77003144,1301221.64339089 2170878.77003144,1301221.64339089 2172488.11403144))",164,Crawford,Pennsylvania,88.1470768782142,160.437372813957,4.48933782267116,0.757889217653527,75.1964085297419,115.462178211537,16.1286372094649,3.74111485222596,20100,234.81,154.109083598123
"POLYGON ((1302830.98739089 2172488.11403144,1304440.33139089 2172488.11403144,1304440.33139089 2170878.77003144,1302830.98739089 2170878.77003144,1302830.98739089 2172488.11403144))",165,Crawford,Pennsylvania,49.2513467600949,154.89053616184,2.93847566574839,0.745985219588826,50.137741046832,88.5690985818509,0,3.30578512396694,13650,244.8,143.388429594084
"POLYGON ((1304440.33139089 2172488.11403144,1306049.67539089 2172488.11403144,1306049.67539089 2170878.77003144,1304440.33139089 2170878.77003144,1304440.33139089 2172488.11403144))",166,Crawford,Pennsylvania,65.5306500629975,153.684949631682,2.99289188178077,0.798070605040302,70.5948372615039,92.411252511792,17.6449841279807,4.11522633744856,18870,237.87,140.902208892694
"POLYGON ((1306049.67539089 2172488.11403144,1307659.01939089 2172488.11403144,1307659.01939089 2170878.77003144,1306049.67539089 2170878.77003144,1306049.67539089 2172488.11403144))",167,Crawford,Pennsylvania,91.3179101119836,109.624918129671,2.20385674931129,0.658808988457073,38.3471074380165,97.594223285959,17.1070031131654,1.83654729109275,10440,256.41,107.426709494936
"POLYGON ((1307659.01939089 2172488.11403144,1309268.36339089 2172488.11403144,1309268.36339089 2170878.77003144,1307659.01939089 2170878.77003144,1307659.01939089 2172488.11403144))",168,Crawford,Pennsylvania,138.582935960688,291.479856956177,2.93847566574839,0.600487616966054,60.8264462809917,208.874572201947,16.7859514648522,5.87695133149679,16560,237.06,281.535082742208
"POLYGON ((1309268.36339089 2172488.11403144,1310877.70739089 2172488.11403144,1310877.70739089 2170878.77003144,1309268.36339089 2170878.77003144,1309268.36339089 2172488.11403144))",169,Crawford,Pennsylvania,93.8031810637527,234.345175890429,5.61167227833894,0.654118854085184,61.1672278338945,156.727109793925,18.092198313394,4.86344930789375,16350,239.31,223.471188931313
"POLYGON ((1310877.70739089 2172488.11403144,1312487.05139089 2172488.11403144,1312487.05139089 2170878.77003144,1310877.70739089 2170878.77003144,1310877.70739089 2172488.11403144))",170,Crawford,Pennsylvania,101.979913466401,143.918283527581,1.4692378328742,0.737655515333652,51.6804407713499,126.281534309185,13.199622877538,3.30578512396694,14070,251.1,141.334688865809
"POLYGON ((1312487.05139089 2172488.11403144,1314096.39539089 2172488.11403144,1314096.39539089 2170878.77003144,1312487.05139089 2170878.77003144,1312487.05139089 2172488.11403144))",171,Crawford,Pennsylvania,59.7783332523084,155.396584627576,2.57116620752984,0.664801038180452,58.8429752066116,99.2119913439462,15.5969362088327,2.57116620752984,16020,246.24,147.636124486368
"POLYGON ((1314096.39539089 2172488.11403144,1315705.73939089 2172488.11403144,1315705.73939089 2170878.77003144,1314096.39539089 2170878.77003144,1314096.39539089 2172488.11403144))",172,Crawford,Pennsylvania,51.6324751096104,111.238677155803,1.49644594089039,0.605347413529232,46.9135802469136,73.832667925264,5.73254077418269,1.49644594089039,12540,247.95,105.490203019437
"POLYGON ((1315705.73939089 2172488.11403144,1317315.08339089 2172488.11403144,1317315.08339089 2170878.77003144,1315705.73939089 2170878.77003144,1315705.73939089 2172488.11403144))",173,Crawford,Pennsylvania,5.86245500415124,79.313145607585,1.4692378328742,0.592875459326549,37.465564738292,51.5864018316992,0,1.10192837465565,10200,256.5,75.0971300874302
"POLYGON ((1317315.08339089 2172488.11403144,1318924.42739089 2172488.11403144,1318924.42739089 2170878.77003144,1317315.08339089 2170878.77003144,1317315.08339089 2172488.11403144))",174,Crawford,Pennsylvania,31.0793477672545,99.4500386246529,6.24426078971533,0.831834656102725,78.3471074380165,70.6271896686172,14.6295450911064,2.93847566574839,21330,239.58,91.791396309862
"POLYGON ((1318924.42739089 2172488.11403144,1320533.77139089 2172488.11403144,1320533.77139089 2170878.77003144,1318924.42739089 2170878.77003144,1318924.42739089 2172488.11403144))",175,Crawford,Pennsylvania,29.8386551152498,86.7538070434808,4.11522633744856,0.819465587411715,61.1672278338945,43.2254398224578,0,2.61878039655817,16350,243.36,78.2329901201932
"POLYGON ((1320533.77139089 2172488.11403144,1322143.11539089 2172488.11403144,1322143.11539089 2170878.77003144,1320533.77139089 2170878.77003144,1320533.77139089 2172488.11403144))",176,Crawford,Pennsylvania,51.6264895489784,95.1843012158301,1.83654729109275,0.785534321426132,48.2644628099174,78.578173975972,18.8027756417573,2.57116620752984,13140,251.55,94.0701605065528
"POLYGON ((1275472.13939089 2174097.45803144,1277081.48339089 2174097.45803144,1277081.48339089 2172488.11403144,1275472.13939089 2172488.11403144,1275472.13939089 2174097.45803144))",177,Crawford,Pennsylvania,92.9699418532499,186.054489131209,3.36700336700337,0.960795723792357,50.1683501683502,105.348764492591,75.9983400354206,4.86344930789375,13410,105.75,156.34065717677
"POLYGON ((1277081.48339089 2174097.45803144,1278690.82739089 2174097.45803144,1278690.82739089 2172488.11403144,1277081.48339089 2172488.11403144,1277081.48339089 2174097.45803144))",178,Crawford,Pennsylvania,122.010188615029,239.128680707881,2.24466891133558,0.630849573172806,34.7923681257015,158.875192106837,27.3926533057237,3.36700336700337,9300,205.83,227.562291173301
"POLYGON ((1278690.82739089 2174097.45803144,1280300.17139089 2174097.45803144,1280300.17139089 2172488.11403144,1278690.82739089 2172488.11403144,1278690.82739089 2174097.45803144))",179,Crawford,Pennsylvania,57.9033418080701,130.673465331872,2.28623685413809,0.656077885409669,55.8984910836763,92.106336653546,20.7674152115645,1.90519737844841,14670,228.51,125.906296204067
"POLYGON ((1280300.17139089 2174097.45803144,1281909.51539089 2174097.45803144,1281909.51539089 2172488.11403144,1280300.17139089 2172488.11403144,1280300.17139089 2174097.45803144))",180,Crawford,Pennsylvania,68.221629746838,134.246985451575,2.99289188178077,0.767607046899976,60.1571268237935,97.8969777572034,18.0727065288033,2.61878039655817,16080,217.17,130.71036516982
"POLYGON ((1281909.51539089 2174097.45803144,1283518.85939089 2174097.45803144,1283518.85939089 2172488.11403144,1281909.51539089 2172488.11403144,1281909.51539089 2174097.45803144))",181,Crawford,Pennsylvania,46.9260866745343,66.9840468232591,3.04831580551745,0.819967080070977,45.9533607681756,63.8907120826242,19.811529142685,1.52415790275873,12060,192.96,66.543392839677
"POLYGON ((1283518.85939089 2174097.45803144,1285128.20339089 2174097.45803144,1285128.20339089 2172488.11403144,1283518.85939089 2172488.11403144,1283518.85939089 2174097.45803144))",182,Crawford,Pennsylvania,80.4551083769109,231.753999700823,1.87055742611298,0.388411386593205,35.9147025813692,132.891955780657,49.1051197437302,2.24466891133558,9600,227.7,220.641199729222
"POLYGON ((1285128.20339089 2174097.45803144,1286737.54739089 2174097.45803144,1286737.54739089 2172488.11403144,1285128.20339089 2172488.11403144,1285128.20339089 2174097.45803144))",183,Crawford,Pennsylvania,5.72111330916194,118.097043538074,1.12233445566779,0.470605267036244,29.96632996633,38.336106703934,0,1.12233445566779,8010,254.16,106.534961893618
"POLYGON ((1286737.54739089 2174097.45803144,1288346.89139089 2174097.45803144,1288346.89139089 2172488.11403144,1286737.54739089 2172488.11403144,1286737.54739089 2174097.45803144))",184,Crawford,Pennsylvania,63.7593800577094,186.115625614332,3.42935528120713,0.624724099194454,58.5276634659351,94.6754642965691,17.0290490906684,3.04831580551745,15360,241.38,170.677168962814
"POLYGON ((1288346.89139089 2174097.45803144,1289956.23539089 2174097.45803144,1289956.23539089 2172488.11403144,1288346.89139089 2172488.11403144,1288346.89139089 2174097.45803144))",185,Crawford,Pennsylvania,53.0511824976741,88.8928020323421,2.24466891133558,0.760310739266968,41.4141414141414,73.7477751111844,16.7613714621834,2.24466891133558,11070,251.37,86.684834678144
"POLYGON ((1289956.23539089 2174097.45803144,1291565.57939089 2174097.45803144,1291565.57939089 2172488.11403144,1289956.23539089 2172488.11403144,1289956.23539089 2174097.45803144))",186,Crawford,Pennsylvania,103.459586957136,195.19570324271,7.48222970445193,0.839015633325398,79.1245791245791,125.929253811759,17.9512936066937,6.35989524878414,21150,223.11,176.385989311658
"POLYGON ((1291565.57939089 2174097.45803144,1293174.92339089 2174097.45803144,1293174.92339089 2172488.11403144,1291565.57939089 2172488.11403144,1291565.57939089 2174097.45803144))",187,Crawford,Pennsylvania,124.376368784091,201.694338901074,2.28623685413809,0.923284993066022,59.5564700502972,168.055218844378,17.7013093617989,7.23975003810395,15630,148.68,193.342566744186
"POLYGON ((1293174.92339089 2174097.45803144,1294784.26739089 2174097.45803144,1294784.26739089 2172488.11403144,1293174.92339089 2172488.11403144,1293174.92339089 2174097.45803144))",188,Crawford,Pennsylvania,104.368097158578,324.65115588449,2.24466891133558,0.4906998152116,52.9741863075197,203.370116158707,54.7992676978282,4.48933782267116,14160,210.06,311.526741185859
"POLYGON ((1294784.26739089 2174097.45803144,1296393.61139089 2174097.45803144,1296393.61139089 2172488.11403144,1294784.26739089 2172488.11403144,1294784.26739089 2174097.45803144))",189,Crawford,Pennsylvania,56.4445346697664,156.341333894684,3.36700336700337,0.532331848224104,40.628507295174,81.032286650154,18.1713254940683,1.87055742611298,10860,251.28,143.43989101624
"POLYGON ((1296393.61139089 2174097.45803144,1298002.95539089 2174097.45803144,1298002.95539089 2172488.11403144,1296393.61139089 2172488.11403144,1296393.61139089 2174097.45803144))",190,Crawford,Pennsylvania,49.2574797088885,108.979714766093,3.04831580551745,0.746455392037874,58.4133516232282,65.9546288097943,16.7613714621834,2.28623685413809,15330,240.48,98.6989115115521
"POLYGON ((1298002.95539089 2174097.45803144,1299612.29939089 2174097.45803144,1299612.29939089 2172488.11403144,1298002.95539089 2172488.11403144,1298002.95539089 2174097.45803144))",191,Crawford,Pennsylvania,67.3356965505431,112.584351472628,1.87055742611298,0.574604518813273,33.6700336700337,76.2368211360178,0,1.49644594089039,9000,254.97,107.711560146001
"POLYGON ((1299612.29939089 2174097.45803144,1301221.64339089 2174097.45803144,1301221.64339089 2172488.11403144,1299612.29939089 2172488.11403144,1299612.29939089 2174097.45803144))",192,Crawford,Pennsylvania,51.4699938631409,129.265586105716,2.99289188178077,0.689497103470168,50.9539842873176,69.9041496050939,16.7613714621834,2.24466891133558,13620,246.69,119.36416685732
"POLYGON ((1301221.64339089 2174097.45803144,1302830.98739089 2174097.45803144,1302830.98739089 2172488.11403144,1301221.64339089 2172488.11403144,1301221.64339089 2174097.45803144))",193,Crawford,Pennsylvania,113.409968096308,198.498439070136,3.42935528120713,0.778733198981637,61.6140832190215,151.314996916158,19.1123860117578,5.33455265965554,16170,221.04,190.414734055796
"POLYGON ((1302830.98739089 2174097.45803144,1304440.33139089 2174097.45803144,1304440.33139089 2172488.11403144,1302830.98739089 2172488.11403144,1302830.98739089 2174097.45803144))",194,Crawford,Pennsylvania,91.5088178240534,138.351494955069,4.11522633744856,0.844808919724745,62.1773288439955,107.802259767691,15.9813406336406,4.48933782267116,16620,226.89,131.483707452734
"POLYGON ((1304440.33139089 2174097.45803144,1306049.67539089 2174097.45803144,1306049.67539089 2172488.11403144,1304440.33139089 2172488.11403144,1304440.33139089 2174097.45803144))",195,Crawford,Pennsylvania,100.733344609452,152.247207790981,3.04831580551745,0.806091010102721,62.6428898033836,123.856756308494,15.0820432386196,4.57247370827618,16440,233.37,145.579284019881
"POLYGON ((1306049.67539089 2174097.45803144,1307659.01939089 2174097.45803144,1307659.01939089 2172488.11403144,1306049.67539089 2172488.11403144,1306049.67539089 2174097.45803144))",196,Crawford,Pennsylvania,115.668026884791,178.488413982165,0.748222970445193,0.294532870795497,38.1593714927048,137.80449228241,25.3709329334387,1.49644594089039,10200,249.03,173.247710293807
"POLYGON ((1307659.01939089 2174097.45803144,1309268.36339089 2174097.45803144,1309268.36339089 2172488.11403144,1307659.01939089 2172488.11403144,1307659.01939089 2174097.45803144))",197,Crawford,Pennsylvania,80.9921816851009,223.020636937232,2.61878039655817,0.408661587819837,38.4960718294052,132.461510453986,23.3712855473904,2.61878039655817,10290,247.05,211.818922988639
"POLYGON ((1309268.36339089 2174097.45803144,1310877.70739089 2174097.45803144,1310877.70739089 2172488.11403144,1309268.36339089 2172488.11403144,1309268.36339089 2174097.45803144))",198,Crawford,Pennsylvania,73.5276312275705,120.413239725218,3.42935528120713,0.782293095564701,61.1568358481939,86.931521310732,20.3394305451098,3.04831580551745,16050,238.68,112.41095102159
"POLYGON ((1310877.70739089 2174097.45803144,1312487.05139089 2174097.45803144,1312487.05139089 2172488.11403144,1310877.70739089 2172488.11403144,1310877.70739089 2174097.45803144))",199,Crawford,Pennsylvania,149.151134995145,209.194024011265,1.87055742611298,0.592175061501661,40.5162738496072,171.07160255324,24.8703693655951,3.74111485222596,10830,249.21,202.534325774318
"POLYGON ((1312487.05139089 2174097.45803144,1314096.39539089 2174097.45803144,1314096.39539089 2172488.11403144,1312487.05139089 2172488.11403144,1312487.05139089 2174097.45803144))",200,Crawford,Pennsylvania,86.5878141310912,249.738273259448,2.61878039655817,0.529866453536487,49.719416386083,168.252401095277,19.8155699657923,4.11522633744856,13290,245.61,237.438664364827
"POLYGON ((1314096.39539089 2174097.45803144,1315705.73939089 2174097.45803144,1315705.73939089 2172488.11403144,1314096.39539089 2172488.11403144,1314096.39539089 2174097.45803144))",201,Crawford,Pennsylvania,56.3227446296715,107.357602306869,2.66727632982777,0.673581121893117,43.095564700503,74.8672645855159,18.1713254940683,1.90519737844841,11310,246.42,103.150396899997
"POLYGON ((1315705.73939089 2174097.45803144,1317315.08339089 2174097.45803144,1317315.08339089 2172488.11403144,1315705.73939089 2172488.11403144,1315705.73939089 2174097.45803144))",202,Crawford,Pennsylvania,88.139544908264,170.060867956792,1.12233445566779,0.078603997324536,13.0190796857464,134.615027133275,21.0132999037013,1.12233445566779,3480,262.98,166.841952246104
"POLYGON ((1317315.08339089 2174097.45803144,1318924.42739089 2174097.45803144,1318924.42739089 2172488.11403144,1317315.08339089 2172488.11403144,1317315.08339089 2174097.45803144))",203,Crawford,Pennsylvania,48.2419647226529,109.788137906285,3.36700336700337,0.776734346835357,56.9023569023569,65.2699271943329,15.5969362088327,2.61878039655817,15210,244.44,100.680321235073
"POLYGON ((1318924.42739089 2174097.45803144,1320533.77139089 2174097.45803144,1320533.77139089 2172488.11403144,1318924.42739089 2172488.11403144,1318924.42739089 2174097.45803144))",204,Crawford,Pennsylvania,40.8250619276569,169.927755374265,4.95351318396586,0.746603103637092,67.1010516689529,80.4607449902439,13.8145284511723,3.42935528120713,17610,231.48,147.40552503127
"POLYGON ((1320533.77139089 2174097.45803144,1322143.11539089 2174097.45803144,1322143.11539089 2172488.11403144,1320533.77139089 2172488.11403144,1320533.77139089 2174097.45803144))",205,Crawford,Pennsylvania,64.5077111811585,131.060388294692,2.24466891133558,0.666591731002505,43.4343434343434,85.7113659995751,16.7613714621834,2.24466891133558,11610,250.47,123.853950286784
"POLYGON ((1322143.11539089 2174097.45803144,1323752.45939089 2174097.45803144,1323752.45939089 2172488.11403144,1322143.11539089 2172488.11403144,1322143.11539089 2174097.45803144))",206,Crawford,Pennsylvania,33.9521609617955,195.756279562787,4.11522633744856,0.557101316192225,50.6172839506173,93.3357281411601,0,2.61878039655817,13530,244.53,177.632041356443
"POLYGON ((1275472.13939089 2175706.80203144,1277081.48339089 2175706.80203144,1277081.48339089 2174097.45803144,1275472.13939089 2174097.45803144,1275472.13939089 2175706.80203144))",207,Crawford,Pennsylvania,127.631106914742,275.74642269518,4.04040404040404,0.977927737176422,47.603305785124,183.199174294685,25.9296056761217,5.50964187327824,12960,60.57,246.886952608031
"POLYGON ((1277081.48339089 2175706.80203144,1278690.82739089 2175706.80203144,1278690.82739089 2174097.45803144,1277081.48339089 2174097.45803144,1277081.48339089 2175706.80203144))",208,Crawford,Pennsylvania,213.217083308839,316.227766016838,6.24426078971533,0.91841835940168,46.5013774104683,290.267619163759,20.3259334580795,3.67309458218549,12660,78.93,311.021312502966
"POLYGON ((1278690.82739089 2175706.80203144,1280300.17139089 2175706.80203144,1280300.17139089 2174097.45803144,1278690.82739089 2174097.45803144,1278690.82739089 2175706.80203144))",209,Crawford,Pennsylvania,82.1021235153598,141.42135623731,0.374111485222596,0.998255846909046,4.71380471380471,108.575426425145,0,0.748222970445193,1260,11.43,134.740032320586
"POLYGON ((1280300.17139089 2175706.80203144,1281909.51539089 2175706.80203144,1281909.51539089 2174097.45803144,1280300.17139089 2174097.45803144,1280300.17139089 2175706.80203144))",210,Crawford,Pennsylvania,94.7888300565685,259.574032571474,3.30578512396694,0.986658616214739,40.1101928374656,129.935060713107,131.633280569061,4.77502295684114,10920,50.94,206.968008829935
"POLYGON ((1281909.51539089 2175706.80203144,1283518.85939089 2175706.80203144,1283518.85939089 2174097.45803144,1281909.51539089 2174097.45803144,1281909.51539089 2175706.80203144))",211,Crawford,Pennsylvania,92.0097511060445,178.302906485458,2.61878039655817,0.95473897221372,30.0785634118967,136.998518128284,42.3997594861593,1.87055742611298,8040,69.75,170.424578452425
"POLYGON ((1283518.85939089 2175706.80203144,1285128.20339089 2175706.80203144,1285128.20339089 2174097.45803144,1283518.85939089 2174097.45803144,1283518.85939089 2175706.80203144))",212,Crawford,Pennsylvania,65.3877544157799,156.620863322674,0.734618916437098,0.254261430230175,23.3608815426997,95.3558030310906,21.0132999037013,1.10192837465565,6360,257.76,149.790661503217
"POLYGON ((1285128.20339089 2175706.80203144,1286737.54739089 2175706.80203144,1286737.54739089 2174097.45803144,1285128.20339089 2174097.45803144,1285128.20339089 2175706.80203144))",213,Crawford,Pennsylvania,52.4028025948905,121.669877240744,4.04040404040404,0.810417211939075,59.3939393939394,73.8561655074028,17.7470455030637,3.30578512396694,16170,243.99,112.469224227244
"POLYGON ((1286737.54739089 2175706.80203144,1288346.89139089 2175706.80203144,1288346.89139089 2174097.45803144,1286737.54739089 2174097.45803144,1286737.54739089 2175706.80203144))",214,Crawford,Pennsylvania,58.6386659629117,137.016508586703,2.61878039655817,0.743929531000238,55.6677890011223,92.2701680594058,14.6295450911064,2.99289188178077,14880,243,130.000533621661
"POLYGON ((1288346.89139089 2175706.80203144,1289956.23539089 2175706.80203144,1289956.23539089 2174097.45803144,1288346.89139089 2174097.45803144,1288346.89139089 2175706.80203144))",215,Crawford,Pennsylvania,101.350230842529,231.916225090861,3.67309458218549,0.711531944539307,73.3884297520661,139.606552089975,19.4131610008494,5.14233241505969,19980,238.95,213.751340411894
"POLYGON ((1289956.23539089 2175706.80203144,1291565.57939089 2175706.80203144,1291565.57939089 2174097.45803144,1289956.23539089 2174097.45803144,1289956.23539089 2175706.80203144))",216,Crawford,Pennsylvania,113.597993177139,169.363879740256,5.14233241505969,0.828950918653097,63.9118457300276,129.643639073115,91.4196486752349,4.77502295684114,17400,221.22,160.161076633782
"POLYGON ((1291565.57939089 2175706.80203144,1293174.92339089 2175706.80203144,1293174.92339089 2174097.45803144,1291565.57939089 2174097.45803144,1291565.57939089 2175706.80203144))",217,Crawford,Pennsylvania,164.822160262008,455.071491902685,2.99289188178077,0.96178632565838,28.2828282828283,248.981201902561,111.864859204371,8.97867564534231,7560,63.09,401.686721810307
"POLYGON ((1293174.92339089 2175706.80203144,1294784.26739089 2175706.80203144,1294784.26739089 2174097.45803144,1293174.92339089 2174097.45803144,1293174.92339089 2175706.80203144))",218,Crawford,Pennsylvania,114.311265139469,333.430863148499,4.77502295684114,0.932394672495048,73.6088154269972,172.854689708529,66.9891035662958,10.6519742883379,20040,128.07,285.314243402359
"POLYGON ((1294784.26739089 2175706.80203144,1296393.61139089 2175706.80203144,1296393.61139089 2174097.45803144,1294784.26739089 2174097.45803144,1294784.26739089 2175706.80203144))",219,Crawford,Pennsylvania,124.774144852996,163.323382805331,2.20385674931129,0.563376272112561,49.1460055096419,150.211211978278,15.818180397149,2.20385674931129,13380,247.14,161.708252713637
"POLYGON ((1296393.61139089 2175706.80203144,1298002.95539089 2175706.80203144,1298002.95539089 2174097.45803144,1296393.61139089 2174097.45803144,1296393.61139089 2175706.80203144))",220,Crawford,Pennsylvania,106.551243184687,264.736636986251,2.24466891133558,0.683647473613804,56.9023569023569,164.433568069858,17.5564298532897,5.98578376356154,15210,234,244.508036435731
"POLYGON ((1298002.95539089 2175706.80203144,1299612.29939089 2175706.80203144,1299612.29939089 2174097.45803144,1298002.95539089 2174097.45803144,1298002.95539089 2175706.80203144))",221,Crawford,Pennsylvania,95.2714865838956,160.912333410206,4.04040404040404,0.851647182569497,80.2203856749311,112.888798744035,23.8216051314927,4.77502295684114,21840,219.51,145.96360751353
"POLYGON ((1299612.29939089 2175706.80203144,1301221.64339089 2175706.80203144,1301221.64339089 2174097.45803144,1299612.29939089 2174097.45803144,1299612.29939089 2175706.80203144))",222,Crawford,Pennsylvania,77.668176412574,105.742369925857,4.77502295684114,0.755720838740523,58.9531680440771,82.0609402706045,16.7613714621834,2.20385674931129,16050,241.29,101.936901140876
"POLYGON ((1301221.64339089 2175706.80203144,1302830.98739089 2175706.80203144,1302830.98739089 2174097.45803144,1301221.64339089 2174097.45803144,1301221.64339089 2175706.80203144))",223,Crawford,Pennsylvania,84.2724666945708,211.632269607961,2.24466891133558,0.752640660250088,84.7362514029181,152.519035467788,27.4139204205447,4.86344930789375,22650,217.44,204.477732375443
"POLYGON ((1302830.98739089 2175706.80203144,1304440.33139089 2175706.80203144,1304440.33139089 2174097.45803144,1302830.98739089 2174097.45803144,1302830.98739089 2175706.80203144))",224,Crawford,Pennsylvania,74.9771058248895,175.41904124078,7.34618916437098,0.814531247865583,93.3333333333333,97.0554797596015,18.1897010428838,4.40771349862259,25410,220.41,161.661859260815
"POLYGON ((1304440.33139089 2175706.80203144,1306049.67539089 2175706.80203144,1306049.67539089 2174097.45803144,1304440.33139089 2174097.45803144,1304440.33139089 2175706.80203144))",225,Crawford,Pennsylvania,68.5328437621674,307.971565308885,4.86344930789375,0.503571517645592,64.8709315375982,140.62630995697,17.6488271214066,4.86344930789375,17340,234.18,283.292285947452
"POLYGON ((1306049.67539089 2175706.80203144,1307659.01939089 2175706.80203144,1307659.01939089 2174097.45803144,1306049.67539089 2174097.45803144,1306049.67539089 2175706.80203144))",226,Crawford,Pennsylvania,111.793444851007,266.347120315239,2.93847566574839,0.419707943446486,41.8732782369146,163.83053450588,17.7969006653003,3.67309458218549,11400,252.45,252.737878399109
"POLYGON ((1307659.01939089 2175706.80203144,1309268.36339089 2175706.80203144,1309268.36339089 2174097.45803144,1307659.01939089 2174097.45803144,1307659.01939089 2175706.80203144))",227,Crawford,Pennsylvania,66.1332860372714,131.279333093057,2.93847566574839,0.726663697834847,58.0716253443526,92.8858931528962,0,2.57116620752984,15810,247.32,124.027601891063
"POLYGON ((1309268.36339089 2175706.80203144,1310877.70739089 2175706.80203144,1310877.70739089 2174097.45803144,1309268.36339089 2174097.45803144,1309268.36339089 2175706.80203144))",228,Crawford,Pennsylvania,97.227150624409,295.230051280374,2.61878039655817,0.59042592025757,47.2502805836139,159.652496509341,124.510987512007,4.11522633744856,12630,205.38,270.084973488327
"POLYGON ((1310877.70739089 2175706.80203144,1312487.05139089 2175706.80203144,1312487.05139089 2174097.45803144,1310877.70739089 2174097.45803144,1310877.70739089 2175706.80203144))",229,Crawford,Pennsylvania,90.2202589294863,213.682366045896,4.77502295684114,0.792230366778226,64.0220385674931,133.667242335898,19.851356519741,4.40771349862259,17430,202.14,196.033390331343
"POLYGON ((1312487.05139089 2175706.80203144,1314096.39539089 2175706.80203144,1314096.39539089 2174097.45803144,1312487.05139089 2174097.45803144,1312487.05139089 2175706.80203144))",230,Crawford,Pennsylvania,7.22803161787899,104.617126104937,4.04040404040404,0.647618496004371,51.4600550964187,40.5773095445753,0,1.4692378328742,14010,251.73,93.0010528480716
"POLYGON ((1314096.39539089 2175706.80203144,1315705.73939089 2175706.80203144,1315705.73939089 2174097.45803144,1314096.39539089 2174097.45803144,1314096.39539089 2175706.80203144))",231,Crawford,Pennsylvania,43.6140331867648,178.955031852811,4.11522633744856,0.465581063156821,54.4332210998878,74.5375122638849,18.1713254940683,1.87055742611298,14550,248.4,161.794126344162
